id,game,release_date,price,owners,developer,average_playtime,median_playtime,metascore,platform
262,UFO: Afterlight,2007-02-8,6.99,"200,000 .. 500,000",Altar Games,0,0,71
263,QUAKE III: Team Arena,2007-08-3,14.99,"200,000 .. 500,000",id Software,0,0,69
264,Devil May Cry 3 Special Edition,2007-06-12,19.99,"200,000 .. 500,000","CAPCOM Co., Ltd.",0,0,66
265,Lost Planet: Extreme Condition,2007-06-26,14.99,"200,000 .. 500,000","CAPCOM Co., Ltd.",0,0,66
266,Painkiller Overdose,2007-10-30,4.99,"200,000 .. 500,000",Mindware Studios,0,0,65
267,Bus Driver,2007-03-22,7.99,"200,000 .. 500,000",SCS Software,0,0,61
268,Alpha Prime,2007-11-7,4.99,"200,000 .. 500,000",Black Element,0,0,59
269,Platypus II,2007-03-17,6.99,"200,000 .. 500,000",Idigicon,0,0,NA
270,Narcissu 1st & 2nd,2007-05-15,NA,"200,000 .. 500,000",stage-nana,0,0,NA
271,Blockland,2007-02-28,9.99,"200,000 .. 500,000","Eric Hartman, Ben Garney, Anthony Rotondo",0,0,NA
272,Quake III Arena,2007-08-3,14.99,"200,000 .. 500,000",id Software,0,0,NA
273,QUAKE II Mission Pack: Ground Zero,2007-08-3,2.99,"200,000 .. 500,000",Rogue Entertainment,0,0,NA
274,ShareX,2007-10-15,NA,"200,000 .. 500,000",ShareX Team,2,0,NA
275,Peggle Extreme,2007-09-11,NA,"200,000 .. 500,000","PopCap Games, Inc.",0,0,NA
276,HeXen II,2007-08-3,4.99,"200,000 .. 500,000",Raven Software,0,0,NA
277,QUAKE II Mission Pack: The Reckoning,2007-08-3,2.99,"200,000 .. 500,000",Xatrix Entertainment,0,0,NA
278,QUAKE Mission Pack 1: Scourge of Armagon,2007-08-3,2.99,"200,000 .. 500,000",Ritual Entertainment,0,0,NA
279,QUAKE Mission Pack 2: Dissolution of Eternity,2007-08-3,2.99,"200,000 .. 500,000",Rogue Entertainment,0,0,NA
280,Commander Keen,2007-08-3,4.99,"200,000 .. 500,000",id Software,0,0,NA
281,Heretic: Shadow of the Serpent Riders,2007-08-3,4.99,"200,000 .. 500,000",Raven Software,0,0,NA
282,Spear of Destiny,2007-08-3,2.99,"200,000 .. 500,000",id Software,0,0,NA
283,Peggle Deluxe,2007-03-6,4.99,"200,000 .. 500,000","PopCap Games, Inc.",0,0,NA
284,QUAKE II,2007-08-3,4.99,"200,000 .. 500,000",id Software,0,0,NA
285,PuzzleQuest: Challenge of the Warlords,2007-10-10,9.99,"100,000 .. 200,000",Infinite Interactive,595,297,84
286,Full Spectrum Warrior,2007-07-17,9.99,"100,000 .. 200,000",Pandemic Studios,0,0,80
287,Project: Snowblind,2007-03-29,5.99,"100,000 .. 200,000",Crystal Dynamics,0,0,76
288,Geometry Wars: Retro Evolved,2007-06-18,3.99,"100,000 .. 200,000",Bizarre Creations,0,0,76
289,Dreamfall: The Longest Journey,2007-01-12,19.99,"100,000 .. 200,000",Funcom,0,0,75
290,Call of Juarez,2007-11-8,9.99,"100,000 .. 200,000",Techland,0,0,72
291,Full Spectrum Warrior: Ten Hammers,2007-07-17,9.99,"100,000 .. 200,000",Pandemic Studios,0,0,70
292,RIP - Trilogy,2007-06-1,4.99,"100,000 .. 200,000",Elephant Games,0,0,NA
293,Sam & Max 101: Culture Shock,2007-06-15,NA,"100,000 .. 200,000",Telltale Games,0,0,NA
294,Depths of Peril,2007-09-5,9.99,"50,000 .. 100,000",Soldak Entertainment,0,0,79
295,Nexus - The Jupiter Incident,2007-07-3,9.99,"50,000 .. 100,000","Mithis Games, THQ Nordic",0,0,77
296,Making History: The Calm & the Storm,2007-03-13,4.99,"50,000 .. 100,000",Muzzy Lane,0,0,70
297,Safecracker: The Ultimate Puzzle Adventure,2007-08-29,4.99,"50,000 .. 100,000",Kheops Studio,0,0,69
298,Joint Task Force,2007-03-27,7.99,"50,000 .. 100,000",Most Wanted Entertainment,0,0,68
299,CivCity: Rome,2007-04-6,9.99,"50,000 .. 100,000","FireFly Studios, Firaxis Games",0,0,67
300,Vigil: Blood Bitterness,2007-06-29,NA,"50,000 .. 100,000",Freegamer,0,0,61
301,Bullet Candy,2007-02-14,3.99,"50,000 .. 100,000",R C Knight,0,0,NA
302,"7,62 High Calibre",2007-08-24,4.99,"50,000 .. 100,000",Apeiron,0,0,NA
303,"Runaway, The Dream of The Turtle",2007-03-12,9.99,"50,000 .. 100,000",Pendulo Studios,0,0,NA
304,Ohmicide,2007-04-13,124.99,"50,000 .. 100,000",Ohm Force,0,0,NA
305,18 Wheels of Steel: American Long Haul,2007-12-3,9.99,"50,000 .. 100,000",SCS Software,0,0,NA
306,Parkan 2,2007-05-11,3.99,"50,000 .. 100,000",Nikita,0,0,NA
307,Mr. Robot,2007-01-10,7.99,"20,000 .. 50,000",Moonpod,0,0,83
308,Sinking Island,2007-10-4,7.99,"20,000 .. 50,000",White Birds Productions,0,0,68
309,Silverfall,2007-03-20,9.99,"20,000 .. 50,000",Monte Cristo,0,0,62
310,Loki,2007-10-2,9.99,"20,000 .. 50,000",Cyanide Studios,0,0,61
311,Genesis Rising,2007-08-6,4.99,"20,000 .. 50,000",Metamorf,0,0,57
312,Ducati World Championship,2007-09-21,4.99,"20,000 .. 50,000",Artematica Entertainment,0,0,35
313,Hide and Secret Treasure of the Ages,2007-03-15,2.99,"20,000 .. 50,000",Anarchy Enterprises,0,0,NA
314,Mahjongg Investigations: Under Suspicion,2007-08-8,9.99,"20,000 .. 50,000",Zemnott,0,0,NA
315,Mystery P.I. - The Lottery Ticket,2007-10-16,4.99,"20,000 .. 50,000",SpinTop Games,0,0,NA
316,ThreadSpace: Hyperbol,2007-07-12,4.99,"20,000 .. 50,000",Iocaine Studios,0,0,NA
317,eXperience 112,2007-09-17,9.99,"20,000 .. 50,000",Lexis Numerique,0,0,NA
318,Ride! Carnival Tycoon,2007-07-2,9.99,"20,000 .. 50,000",Gabriel Entertainment,0,0,NA
319,Democracy 2,2007-12-1,19.99,"20,000 .. 50,000",Positech Games,0,0,NA
320,Disney Pirates of the Caribbean: At Worlds End,2007-05-22,19.99,"20,000 .. 50,000",Eurocom Entertainment Software,0,0,NA
321,Ascension to the Throne,2007-01-26,2.99,"20,000 .. 50,000",DVS,0,0,NA
322,Alpha Zylon,2007-12-19,4.99,"20,000 .. 50,000",Team 6 Studios,0,0,NA
323,Panzer Elite Action Gold Edition,2007-04-20,9.99,"20,000 .. 50,000",Zootfly,0,0,NA
324,Magi,2007-03-21,9.99,"20,000 .. 50,000",MoaCube,0,0,NA
325,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,2007-05-24,4.99,"20,000 .. 50,000",Targem Games,0,0,NA
326,Amazing Adventures The Lost Tomb,2007-12-13,4.99,"20,000 .. 50,000",SpinTop Games,0,0,NA
327,Empress Of The Deep 2: Song Of The Blue Whale,2007-06-11,4.99,"20,000 .. 50,000",Gogii Games,0,0,NA
328,Hunting Unlimited 2008,2007-09-1,9.99,"20,000 .. 50,000",SCS Software,0,0,NA
329,Prison Tycoon 3: Lockdown,2007-08-1,9.99,"20,000 .. 50,000","Gamebryo, Virtual Playground",0,0,NA
330,A.I.M.2 Clan Wars,2007-08-18,2.99,"20,000 .. 50,000",SkyRiver Studios,0,0,NA
331,Venice Deluxe,2007-06-25,4.99,"20,000 .. 50,000","Retro64, Inc.",0,0,NA
332,Freight Tycoon Inc.,2007-08-15,4.99,"20,000 .. 50,000",Nikita,0,0,NA
333,Guild Wars: Eye of the North,2007-08-31,19.99,"0 .. 20,000",ArenaNet®,0,0,79
334,Hard to Be a God,2007-10-19,7.99,"0 .. 20,000",Burut CT,0,0,55
335,Pinball,2007-11-21,4.99,"0 .. 20,000",baKno Games,0,0,NA
336,Redneck Kentucky and the Next Generation Chickens,2007-02-2,1.49,"0 .. 20,000",City Interactive S.A.,0,0,NA
337,Sam & Max 105: Reality 2.0,2007-06-15,NA,"0 .. 20,000",Telltale Games,0,0,NA
338,Immortal Defense,2007-05-29,9.99,"0 .. 20,000",Studio Eres,0,0,NA
339,Disney•Pixar Cars Mater-National Championship,2007-10-29,19.99,"0 .. 20,000",Rainbow Studios,0,0,NA
340,Hidden Expedition: Everest,2007-06-1,9.99,"0 .. 20,000",Big Fish Games,0,0,NA
341,Disney Princess: Enchanted Journey,2007-11-7,19.99,"0 .. 20,000",Papaya Studio,0,0,NA
342,Pe-2: Dive Bomber,2007-11-7,9.99,"0 .. 20,000",Polynetix Studio,0,0,NA
343,Sam & Max: Season One,2007-11-2,19.99,"0 .. 20,000",Telltale Games,0,0,87
344,"Sam & Max 103: The Mole, the Mob and the Meatball",2007-06-15,NA,"0 .. 20,000",Telltale Games,0,0,NA
345,Crossfire: Dungeons,2007-01-15,3.99,"0 .. 20,000",Random Thoughts Entertainment,0,0,NA
346,FreakOut: Extreme Freeride,2007-08-28,9.99,"0 .. 20,000",Coldwood Interactive,0,0,NA
347,Mystery Case Files: Madame Fate,2007-12-14,6.99,"0 .. 20,000",Big Fish Games,0,0,NA
348,Miss Popularity,2007-05-14,6.99,"0 .. 20,000",dtp – young entertainment Gmbh & Co. KG,0,0,NA
349,Wildlife Park 2 - Marine World,2007-08-31,3.99,"0 .. 20,000",b-alive gmbh,0,0,NA
350,Naughty study for exams with a ghost,2007-04-18,1.99,"0 .. 20,000",kyapion,0,0,NA
351,Wildlife Park 2 - Horses,2007-10-12,3.99,"0 .. 20,000",b-alive gmbh,0,0,NA
352,Venture Arctic,2007-08-3,1.99,"0 .. 20,000",Pocketwatch Games,0,0,NA
353,LEGIE,2007-09-3,1.99,"0 .. 20,000",Spytihněv,0,0,NA
354,Tipping Point,2007-11-28,3.99,"0 .. 20,000",Dan Russell-Pinson,0,0,NA
355,Pacific Liberation Force,2007-10-27,4.99,"0 .. 20,000",Team 6 Studios,0,0,NA
356,Season Match,2007-11-28,3.99,"0 .. 20,000",URSE Games,0,0,NA
357,Wildlife Park 2 - Crazy Zoo,2007-03-30,3.99,"0 .. 20,000",b-alive gmbh,0,0,NA
358,Sam & Max 102: Situation: Comedy,2007-06-15,NA,"0 .. 20,000",Telltale Games,0,0,NA
359,Professor Fizzwizzle and the Molten Mystery,2007-06-24,6.99,"0 .. 20,000",Big Fish Games,0,0,NA
360,Mayhem Intergalactic,2007-07-4,9.99,"0 .. 20,000",Inventive Dingo,0,0,NA
361,ShellBlast: Legacy Edition,2007-09-3,3.99,"0 .. 20,000",Vertigo Gaming Inc.,0,0,NA
362,Aggression: Europe Under Fire,2007-05-10,9.99,"0 .. 20,000",Lesta Studio,0,0,NA
363,RACE: Caterham Expansion,2007-06-22,4.99,"0 .. 20,000",SimBin,0,0,NA
364,Sam & Max 106: Bright Side of the Moon,2007-06-15,NA,"0 .. 20,000",Telltale Games,0,0,NA
365,Spaceforce Rogue Universe HD,2007-06-5,12.99,"0 .. 20,000",Dreamatrix,0,0,NA
366,Left 4 Dead,2008-11-17,9.99,"5,000,000 .. 10,000,000",Valve,88,73,89
367,Oddworld: Abe's Oddysee,2008-08-28,2.99,"5,000,000 .. 10,000,000",Oddworld Inhabitants,0,0,NA
368,Grand Theft Auto IV,2008-12-2,19.99,"2,000,000 .. 5,000,000","Rockstar North, Rockstar Toronto",83,49,90
369,The Witcher: Enhanced Edition Director's Cut,2008-09-19,9.99,"2,000,000 .. 5,000,000",CD PROJEKT RED,32,28,86
370,Dead Space,2008-10-20,19.99,"2,000,000 .. 5,000,000",EA Redwood Shores,0,0,86
371,SPORE,2008-12-19,19.99,"2,000,000 .. 5,000,000",Maxis™,144,48,84
372,TrackMania Nations Forever,2008-04-16,NA,"2,000,000 .. 5,000,000",Nadeo,0,0,NA
373,World of Goo,2008-10-13,14.99,"1,000,000 .. 2,000,000",2D BOY,0,0,90
374,Mass Effect,2008-05-28,19.99,"1,000,000 .. 2,000,000",BioWare,85,28,89
375,Far Cry 2: Fortune's Edition,2008-10-22,9.99,"1,000,000 .. 2,000,000",Ubisoft Montreal,0,0,85
376,AudioSurf,2008-02-15,9.99,"1,000,000 .. 2,000,000",Dylan Fitterer,0,0,85
377,Crysis Warhead,2008-09-17,19.99,"1,000,000 .. 2,000,000",Crytek,0,0,84
378,Call of Duty: World at War,2008-11-18,19.99,"1,000,000 .. 2,000,000",Treyarch,0,0,83
379,Sid Meier's Civilization IV: Colonization,2008-09-23,19.99,"1,000,000 .. 2,000,000",Firaxis Games,0,0,83
380,RollerCoaster Tycoon 3: Platinum,2008-03-12,NA,"1,000,000 .. 2,000,000","Frontier, Aspyr (Mac)",0,0,81
381,Tomb Raider: Underworld,2008-11-21,8.99,"1,000,000 .. 2,000,000",Crystal Dynamics,0,0,80
382,Mount & Blade,2008-11-3,9.99,"1,000,000 .. 2,000,000",TaleWorlds Entertainment,1872,624,72
383,Bully: Scholarship Edition,2008-10-21,14.99,"1,000,000 .. 2,000,000",Rockstar New England,1,0,72
384,"Warhammer 40,000: Dawn of War - Soulstorm",2008-03-5,3.24,"1,000,000 .. 2,000,000",Relic Entertainment,4,1,NA
385,X-COM: UFO Defense,2008-09-4,4.99,"1,000,000 .. 2,000,000","MicroProse Software, Inc",0,0,NA
386,Fallout 3,2008-10-28,9.99,"500,000 .. 1,000,000",Bethesda Game Studios,0,0,91
387,Far Cry,2008-04-1,9.99,"500,000 .. 1,000,000",Crytek Studios,0,0,89
388,Max Payne,2008-01-4,9.99,"500,000 .. 1,000,000",Remedy Entertainment,0,0,89
389,Max Payne 2: The Fall of Max Payne,2008-01-4,9.99,"500,000 .. 1,000,000",Remedy Entertainment,0,0,86
390,Command & Conquer: Red Alert 3,2008-10-28,19.99,"500,000 .. 1,000,000",EA Los Angeles,0,0,82
391,Defense Grid: The Awakening,2008-12-8,9.99,"500,000 .. 1,000,000",Hidden Path Entertainment,303,101,81
392,Assassin's Creed: Director's Cut Edition,2008-04-9,19.99,"500,000 .. 1,000,000",Ubisoft Montreal,0,0,79
393,Tom Clancy's Rainbow Six Vegas 2,2008-04-16,9.99,"500,000 .. 1,000,000",Ubisoft Montreal,0,0,78
394,Heroes of Might & Magic V,2008-05-13,9.99,"500,000 .. 1,000,000",Nival,0,0,77
395,Multiwinia,2008-09-19,9.99,"500,000 .. 1,000,000",Introversion Software,0,0,76
396,S.T.A.L.K.E.R.: Clear Sky,2008-09-15,9.99,"500,000 .. 1,000,000",GSC Game World,0,0,75
397,X3: Terran Conflict,2008-10-16,15.99,"500,000 .. 1,000,000",Egosoft,0,0,73
398,X-COM: Enforcer,2008-09-4,4.99,"500,000 .. 1,000,000","MicroProse Software, Inc",0,0,65
399,X-COM: Interceptor,2008-09-4,4.99,"500,000 .. 1,000,000","MicroProse Software, Inc",0,0,NA
400,X-COM: Apocalypse,2008-09-4,4.99,"500,000 .. 1,000,000","MicroProse Software, Inc",0,0,NA
401,Grand Theft Auto,2008-01-4,NA,"500,000 .. 1,000,000",Rockstar North,0,0,NA
402,Grand Theft Auto 2,2008-01-4,NA,"500,000 .. 1,000,000",Rockstar North,0,0,NA
403,SPORE Creepy & Cute Parts Pack,2008-12-19,19.99,"500,000 .. 1,000,000",Maxis™,0,0,NA
404,Unreal Tournament: Game of the Year Edition,2008-03-17,9.99,"200,000 .. 500,000","Epic Games, Inc.",0,0,92
405,Tom Clancy's Splinter Cell,2008-04-1,9.99,"200,000 .. 500,000",Ubisoft,0,0,91
406,Prince of Persia: The Sands of Time,2008-11-21,9.99,"200,000 .. 500,000",Kudosoft,7,2,89
407,IL-2 Sturmovik: 1946,2008-06-13,9.99,"200,000 .. 500,000",1C: Maddox Games,0,0,86
408,Prince of Persia: The Two Thrones,2008-11-21,9.99,"200,000 .. 500,000",Ubisoft Montreal,0,0,85
409,Tom Clancy's Rainbow Six Vegas,2008-04-9,9.99,"200,000 .. 500,000",Ubisoft Montreal,0,0,85
410,Prince of Persia: Warrior Within,2008-11-21,9.99,"200,000 .. 500,000",Ubisoft,0,0,83
411,Prince of Persia,2008-12-10,9.99,"200,000 .. 500,000",Ubisoft Montreal,28,9,82
412,Aquaria,2008-12-15,9.99,"200,000 .. 500,000","Bit Blot, LLC",0,0,82
413,Midnight Club 2,2008-01-4,NA,"200,000 .. 500,000",Rockstar San Diego,0,0,81
414,LEGO Batman: The Videogame,2008-09-29,19.99,"200,000 .. 500,000",Traveller's Tales,0,0,80
415,FlatOut: Ultimate Carnage,2008-08-26,19.99,"200,000 .. 500,000",Bugbear Entertainment,0,0,79
416,Peggle Nights,2008-10-15,4.99,"200,000 .. 500,000","PopCap Games, Inc.",0,0,76
417,Manhunt,2008-01-4,9.99,"200,000 .. 500,000",Rockstar North,0,0,75
418,Unreal 2: The Awakening,2008-03-17,14.99,"200,000 .. 500,000","Epic Games, Inc.",0,0,75
419,Sacred Gold,2008-07-9,9.99,"200,000 .. 500,000",Ascaron Entertainment ltd.,0,0,74
420,Frontlines: Fuel of War,2008-02-27,19.99,"200,000 .. 500,000",Kaos Studios,0,0,73
421,Heroes of Might & Magic V: Tribes of the East,2008-10-10,9.99,"200,000 .. 500,000",Nival,0,0,70
422,Need for Speed Undercover,2008-11-18,9.99,"200,000 .. 500,000",EA Black Box,0,0,65
423,Legendary,2008-12-1,1.99,"200,000 .. 500,000",Spark Unlimited,0,0,50
424,"Precipice of Darkness, Episode One",2008-05-21,7.99,"200,000 .. 500,000",Hothead Games,0,0,NA
425,Beyond Good and Evil,2008-05-13,9.99,"200,000 .. 500,000",Ubisoft,0,0,NA
426,Fiesta Online NA,2008-02-1,NA,"200,000 .. 500,000",Onson Soft,0,0,NA
427,Unreal Gold,2008-03-17,9.99,"200,000 .. 500,000","Epic Games, Inc.",0,0,NA
428,"Precipice of Darkness, Episode Two",2008-10-29,7.99,"200,000 .. 500,000",Hothead Games,0,0,NA
429,Space Trader: Merchant Marine,2008-10-23,4.99,"200,000 .. 500,000",Meridian4,0,0,NA
430,Empires Mod,2008-07-28,NA,"200,000 .. 500,000",Empires,0,0,NA
431,Silent Hunter III,2008-06-13,9.99,"100,000 .. 200,000",Ubisoft,0,0,90
432,Brothers in Arms: Road to Hill 30,2008-05-13,9.99,"100,000 .. 200,000",Gearbox Software,0,0,87
433,Tom Clancy's Rainbow Six 3 Gold,2008-09-25,9.99,"100,000 .. 200,000","Red Storm Entertainment, Ubisoft Montreal",0,0,85
434,Brothers in Arms: Earned in Blood,2008-10-10,9.99,"100,000 .. 200,000",Gearbox Software,0,0,84
435,PuzzleQuest: Challenge of the Warlords,2008-01-29,9.99,"100,000 .. 200,000",Infinite Interactive,595,297,84
436,Tom Clancy's Ghost Recon Desert Siege,2008-07-15,4.99,"100,000 .. 200,000",Red Storm Entertainment,0,0,82
437,Strong Bad's Cool Game for Attractive People: Season 1,2008-12-18,19.99,"100,000 .. 200,000",Telltale Games,0,0,82
438,Tom Clancy's Ghost Recon,2008-07-15,9.99,"100,000 .. 200,000",Red Storm Entertainment,0,0,80
439,Trackmania United Forever Star Edition,2008-04-16,29.99,"100,000 .. 200,000",Nadeo,0,0,80
440,Brothers in Arms: Hell's Highway,2008-10-8,9.99,"100,000 .. 200,000",Gearbox Software,0,0,79
441,Bone: The Great Cow Race,2008-06-17,NA,"100,000 .. 200,000",Telltale Games,0,0,76
442,Crazy Machines 2,2008-06-20,9.99,"100,000 .. 200,000",Fakt Software,0,0,72
443,Sherlock Holmes - Nemesis,2008-08-7,9.99,"100,000 .. 200,000",Frogwares,0,0,71
444,Darkstar One,2008-02-13,9.99,"100,000 .. 200,000",Ascaron Entertainment ltd.,0,0,71
445,Bone: Out From Boneville,2008-06-17,NA,"100,000 .. 200,000",Telltale Games,0,0,68
446,Heroes of Might & Magic V: Hammers of Fate,2008-10-10,9.99,"100,000 .. 200,000",Nival,0,0,66
447,Insecticide Part 1,2008-07-1,0.99,"100,000 .. 200,000",Crackpot Entertainment,0,0,65
448,Silent Hill Homecoming,2008-11-6,39.99,"100,000 .. 200,000",Double Helix Games,0,0,64
449,Imperium Romanum Gold Edition,2008-10-30,9.99,"100,000 .. 200,000",Haemimont Games,0,0,63
450,Iron Grip: Warlord,2008-12-5,NA,"100,000 .. 200,000",ISOTX,0,0,59
451,Tom Clancy's Rainbow Six Lockdown,2008-05-13,9.99,"100,000 .. 200,000",Red Storm Entertainment,0,0,59
452,Wizard101,2008-09-2,NA,"100,000 .. 200,000",KingsIsle Entertainment,0,0,NA
453,Tank Universal,2008-08-21,4.99,"100,000 .. 200,000",Dialogue Design,0,0,NA
454,Penguins Arena: Sedna's World,2008-12-18,5.99,"100,000 .. 200,000",Frogames,0,0,NA
455,The Wonderful End of the World,2008-07-17,9.99,"100,000 .. 200,000","Dejobaan Games, LLC",0,0,NA
456,Geneforge 5: Overthrow,2008-11-1,19.99,"100,000 .. 200,000",Spiderweb Software,0,0,NA
457,Telltale Texas Hold ‘Em,2008-06-17,2.99,"100,000 .. 200,000",Telltale Games,0,0,NA
458,Tom Clancy's Ghost Recon Island Thunder,2008-07-15,4.99,"50,000 .. 100,000",Red Storm Entertainment,0,0,82
459,Silent Hunter: Wolves of the Pacific,2008-06-13,9.99,"50,000 .. 100,000",Ubisoft Romania,0,0,79
460,Europa Universalis: Rome - Gold Edition,2008-11-19,9.99,"50,000 .. 100,000",Paradox Development Studio,0,0,79
461,Bejeweled Twist,2008-11-18,4.99,"50,000 .. 100,000","PopCap Games, Inc.",0,0,78
462,Crazy Machines,2008-12-12,9.99,"50,000 .. 100,000",Fakt Software,0,0,78
463,Children of the Nile: Enhanced Edition,2008-07-2,7.99,"50,000 .. 100,000","Tilted Mill Entertainment, Inc.",0,0,75
464,ARMA: Combat Operations,2008-03-12,7.99,"50,000 .. 100,000",Bohemia Interactive,0,0,74
465,Pacific Storm,2008-06-24,7.99,"50,000 .. 100,000","Buka Entertainment, Lesta Studio",0,0,67
466,Hinterland,2008-09-30,9.99,"50,000 .. 100,000","Tilted Mill Entertainment, Inc.",0,0,65
467,Pacific Storm Allies,2008-08-18,7.99,"50,000 .. 100,000",Lesta Studio,0,0,60
468,Conflict: Denied Ops,2008-02-8,5.99,"50,000 .. 100,000",Pivotal Games,0,0,58
469,Warfare,2008-11-20,12.99,"50,000 .. 100,000",GFI Russia,0,0,NA
470,Zezenia Online,2008-09-1,NA,"50,000 .. 100,000","rojekti, Saucer Software",0,0,NA
471,Silent Hunter: Wolves of the Pacific U-Boat Missions,2008-06-13,9.99,"50,000 .. 100,000",Ubisoft Romania,0,0,NA
472,Spectraball,2008-10-20,4.99,"50,000 .. 100,000",Shorebound Studios,0,0,NA
473,Trials 2: Second Edition,2008-05-28,9.99,"50,000 .. 100,000",Redlynx,0,0,NA
474,18 Wheels of Steel: American Long Haul,2008-01-29,9.99,"50,000 .. 100,000",SCS Software,0,0,NA
475,Gumboy Tournament,2008-05-19,2.99,"50,000 .. 100,000","CINEMAX, s.r.o.",0,0,NA
476,Mr. Robot,2008-11-3,7.99,"20,000 .. 50,000",Moonpod,0,0,83
477,Act of War: Direct Action,2008-03-12,2.99,"20,000 .. 50,000",Eugen Systems,0,0,82
478,Sam & Max 201: Ice Station Santa,2008-05-16,NA,"20,000 .. 50,000",Telltale Games,0,0,82
479,Everyday Shooter,2008-05-8,9.99,"20,000 .. 50,000",Queasy Games,0,0,77
480,Dracula Origin,2008-08-7,9.99,"20,000 .. 50,000",Frogwares,0,0,70
481,Jack Keane,2008-06-27,9.99,"20,000 .. 50,000",Deck13,0,0,69
482,The Club,2008-02-20,14.99,"20,000 .. 50,000",Bizarre Creations,0,0,67
483,Culpa Innata,2008-01-18,9.99,"20,000 .. 50,000",Momentum Digital Media Technologies,0,0,66
484,Cold Fear,2008-05-13,9.99,"20,000 .. 50,000",Darkworks,0,0,66
485,Chronicles of Mystery: The Scorpio Ritual,2008-11-26,0.99,"20,000 .. 50,000",City Interactive S.A.,0,0,62
486,Rayman Raving Rabbids,2008-06-13,9.99,"20,000 .. 50,000","Ubisoft Bulgaria, Ubisoft Montpellier",0,0,58
487,Luxor 2,2008-06-10,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
488,Luxor 3,2008-06-10,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
489,Little Farm,2008-06-10,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
490,Amazing Adventures Around the World,2008-09-17,4.99,"20,000 .. 50,000",SpinTop Games,0,0,NA
491,Hunting Unlimited 2008,2008-01-29,9.99,"20,000 .. 50,000",SCS Software,0,0,NA
492,Midnight Outlaw: 6 Hours to SunUp,2008-07-29,9.99,"20,000 .. 50,000","Merscom, Babylon",0,0,NA
493,Samantha Swift and the Hidden Roses of Athena,2008-10-31,9.99,"20,000 .. 50,000",MumboJumbo,213,213,NA
494,The Mirror Lied,2008-05-26,NA,"20,000 .. 50,000",Freebird Games,0,0,NA
495,7 Wonders II,2008-06-10,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
496,Hot Dish,2008-07-29,9.99,"20,000 .. 50,000",Zemnott,0,0,NA
497,Sledgehammer / Gear Grinder,2008-04-10,7.99,"20,000 .. 50,000",Targem Games,0,0,NA
498,Mahjongg Investigations: Under Suspicion,2008-07-29,9.99,"20,000 .. 50,000",Zemnott,0,0,NA
499,City Life 2008,2008-09-29,9.99,"20,000 .. 50,000",Monte Cristo,0,0,NA
500,Ride! Carnival Tycoon,2008-07-29,9.99,"20,000 .. 50,000",Gabriel Entertainment,0,0,NA
501,Silverfall: Earth Awakening,2008-07-18,9.99,"20,000 .. 50,000",Monte Cristo,0,0,NA
502,Prison Tycoon 3: Lockdown,2008-01-29,9.99,"20,000 .. 50,000","Gamebryo, Virtual Playground",0,0,NA
503,Mystery P.I. - The Vegas Heist,2008-06-4,4.99,"20,000 .. 50,000",SpinTop Games,0,0,NA
504,Children of the Nile: Alexandria,2008-08-28,2.49,"20,000 .. 50,000","Tilted Mill Entertainment, Inc.",0,0,NA
505,Luxor: Quest for the Afterlife,2008-12-15,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
506,7 Wonders: Treasures of Seven,2008-11-14,9.99,"20,000 .. 50,000",MumboJumbo,0,0,NA
507,Sprint Cars Road to Knoxville,2008-07-29,9.99,"20,000 .. 50,000",BigAnt Studios,0,0,NA
508,Sam & Max 204: Chariots of the Dogs,2008-05-16,NA,"0 .. 20,000",Telltale Games,0,0,85
509,Sam & Max: Season Two,2008-05-16,19.99,"0 .. 20,000",Telltale Games,0,0,82
510,Sam & Max 202: Moai Better Blues,2008-05-16,NA,"0 .. 20,000",Telltale Games,0,0,80
511,Sam & Max 203: Night of the Raving Dead,2008-05-16,NA,"0 .. 20,000",Telltale Games,0,0,79
512,Crazy Machines 1.5,2008-12-12,9.99,"0 .. 20,000",Fakt Software,0,0,78
513,The Sum of All Fears,2008-10-10,9.99,"0 .. 20,000",Red Storm Entertainment,0,0,72
514,Ninja Reflex: Steamworks Edition,2008-03-21,4.99,"0 .. 20,000",Sanzaru Games,0,0,57
